vehicle_id,vehicle_model,engine_temp,speed,latitude,longitude,battery_efficiency,miles
EV-097,Model Y,33,48.8,13.04975,80.28869,3.87,928.7
EV-004,Kona Electric,38,42.3,13.00315,80.27472,4.38,13946.8
EV-004,Kona Electric,30.8,55,13.03821,80.20031,3.63,6992.1
EV-040,Kona Electric,33.7,36.8,13.01265,80.34511,4.03,2021.1
EV-017,Ioniq 5,38.1,47.3,12.96062,80.27686,4.96,6383.5
EV-052,MG ZS EV,28.2,0,13.19555,80.22835,3.52,9049.1
EV-093,Model Y,38.6,41,13.15107,80.19893,3.83,8596.3
EV-052,MG ZS EV,39.4,31.6,12.90002,80.33907,3.27,8624
EV-036,Kona Electric,34.3,0,13.10014,80.29215,4.09,3841.3
EV-038,Model Y,31,56.3,13.05256,80.21513,3.78,9492.4
EV-050,MG ZS EV,38.6,51.5,13.04303,80.23087,3.92,13611.7
EV-063,Model 3,35.3,21.3,12.88378,80.27114,3.64,5833.1
EV-063,Model 3,37.1,58.4,13.08068,80.2758,3.43,9460.6
EV-062,Model 3,33.6,0,13.08885,80.28606,4.02,3663.6
EV-099,Kona Electric,37.4,33.5,12.98855,80.12916,3.44,729
EV-007,XUV400,33.8,19.1,13.21252,80.28033,4.35,8788
EV-027,Model Y,29,16.9,13.14601,80.17317,3.44,718
EV-092,Model 3,38.3,53.3,12.99739,80.38422,3.77,10855.2
EV-086,Model 3,49.3,66.1,13.16454,80.35413,3.34,10056.9
EV-014,XUV400,35.5,45.3,13.04546,80.36324,3.79,5543
EV-071,Model Y,41.6,36.4,13.16711,80.07399,3.36,6172.3
EV-086,Model 3,38.8,55.3,12.96727,80.24677,3.78,13766.8
EV-005,MG ZS EV,28,0,13.0963,80.26446,3.52,201.9
EV-055,Nexon EV,35.5,41.8,12.9854,80.3167,4.06,8451.7
EV-002,Model Y,34.4,20.4,13.01571,80.34277,3.7,13850.8
EV-062,Model 3,35.3,0,12.92817,80.37347,3.98,13710.2
EV-091,Model 3,47.6,31.1,12.98394,80.08538,3.24,8771.9
EV-021,Ioniq 5,37.4,43,12.98348,80.2066,4.36,5721.5
EV-079,Model Y,27.3,11.7,12.97347,80.27532,4.44,1488.1
EV-021,Ioniq 5,23.7,0,13.09779,80.33706,3.78,2610.9
EV-010,MG ZS EV,29.9,0,12.9414,80.33484,5.12,10196.7
EV-087,Model Y,27.8,11.9,13.1066,80.30869,4.3,254.4
EV-058,Model Y,34.8,0,13.16317,80.21974,3.9,13252.9
EV-039,Model Y,39.2,36.3,13.01158,80.22992,3.8,8821.1
EV-005,MG ZS EV,31.3,0,13.0759,80.22034,3.69,682
EV-065,Model 3,36.1,7.1,13.05585,80.19222,3.76,3600.3
EV-013,MG ZS EV,37.1,40,13.04978,80.1911,3.96,8915
EV-085,Ioniq 5,49.1,64.7,12.87826,80.18344,3.53,538.8
EV-090,Kona Electric,41.9,56.5,12.99256,80.29758,3.21,11700.9
EV-085,Ioniq 5,38.7,18.7,13.19961,80.28065,4.54,13799.2
EV-053,Kona Electric,31.4,55.4,13.10861,80.19656,4.11,14418.5
EV-082,Model 3,33.3,59.9,13.06339,80.13378,4.44,11006.2
EV-045,MG ZS EV,41.4,58.7,12.92104,80.24115,3.87,12853.1
EV-032,Nexon EV,29.3,42.4,13.13015,80.3891,4.42,9162.6
EV-036,Kona Electric,28.9,0,13.00977,80.27118,3.5,6880.9
EV-081,Model Y,40.6,22.4,12.9837,80.33471,4.24,10698.5
EV-099,Kona Electric,30.2,12,12.99172,80.2851,3.28,3366.6
EV-060,Model Y,27.2,10.2,13.12355,80.26605,3.61,1651.2
EV-011,Kona Electric,36.3,8.2,13.07702,80.15286,5,11429
EV-063,Model 3,49.2,56.6,13.15187,80.23817,3.57,14373
EV-021,Ioniq 5,34.3,53.1,13.17276,80.22792,3.83,8664.3
EV-052,MG ZS EV,41.2,25.3,13.02354,80.3892,4.28,7240.7
EV-055,Nexon EV,27.3,0,13.07928,80.28536,3.98,8018.4
EV-026,Nexon EV,33.8,19.6,13.05846,80.3729,3.59,7179.6
EV-068,Model Y,37.2,46.1,12.97376,80.3609,3.58,6635.8
EV-034,MG ZS EV,31.8,31.1,12.98527,80.20303,4.32,14205.8
EV-052,MG ZS EV,36.4,0.4,13.06957,80.27079,4.12,7199
EV-082,Model 3,26.3,17,13.07813,80.40549,4.33,1221.1
EV-099,Kona Electric,36.9,32.9,13.07831,80.31575,4.23,11483.9
EV-093,Model Y,39.3,16,13.07843,80.31092,4.02,5876.5
EV-052,MG ZS EV,39.4,28.9,13.01742,80.34379,4.01,10661.8
EV-029,Ioniq 5,40.3,48.6,13.25242,80.30913,3.97,8695.6
EV-038,Model Y,46.1,51.4,13.10124,80.31441,3.71,10699.1
EV-042,Ioniq 5,38.1,59.6,13.03666,80.29487,3.57,934.6
EV-021,Ioniq 5,29.7,44.8,13.11489,80.24352,4.2,512.9
EV-042,Ioniq 5,36.6,32.5,13.0146,80.18605,4.58,5681.2
EV-013,MG ZS EV,34.4,25.5,13.08484,80.12214,3.33,10399
EV-064,Nexon EV,29.2,65.1,13.11476,80.24435,4.55,3359.1
EV-017,Ioniq 5,33.2,56.7,13.12677,80.30563,4.04,6503.8
EV-009,Model 3,25.7,0,12.98211,80.28979,4.17,14712.2
EV-041,Ioniq 5,29.6,14.3,13.32503,80.32157,3.6,3227
EV-001,Kona Electric,30.2,0,13.17724,80.26062,3.72,12719.9
EV-002,Model Y,35.5,42.3,13.2453,80.48846,4.24,12382.8
EV-060,Model Y,29.9,15.1,13.06221,80.43288,4.1,13370.8
EV-048,Model Y,28.5,22.7,13.10244,80.14929,3.48,13727.6
EV-029,Ioniq 5,33.9,0,13.08562,80.32322,3.66,7612.3
EV-097,Model Y,36.7,34.6,13.03894,80.3482,3.7,10230.6
EV-010,MG ZS EV,37.5,40,13.14331,80.1009,3.67,9285.3
EV-058,Model Y,45.6,39.4,13.01201,80.28405,4.1,4637.7
EV-060,Model Y,34.4,13.5,13.13856,80.31205,3.59,4200.4
EV-021,Ioniq 5,32.6,20.5,13.04285,80.27025,4.31,5126.8
EV-028,Model 3,38.3,57.3,13.11462,80.30158,3.16,3280.8
EV-075,Kona Electric,32.5,0,13.19963,80.27703,4.39,11362
EV-034,MG ZS EV,41.6,54.7,13.07206,80.32691,5.03,14468.8
EV-008,Kona Electric,35.7,32.9,13.14512,80.39457,4.31,13017.2
EV-059,Nexon EV,27.3,42.2,13.04199,80.33235,3.78,3273
EV-086,Model 3,37.1,60.8,12.98819,80.36472,3.48,783.5
EV-072,Kona Electric,36,33.1,13.21564,80.18611,3.55,11357.6
EV-049,Nexon EV,38.5,0,13.14252,80.43289,4.43,5856.3
EV-079,Model Y,32.3,35.3,13.07195,80.29589,4.07,12370.1
EV-017,Ioniq 5,24.9,9.1,13.13841,80.23945,3.28,11689.6
EV-060,Model Y,33.6,10.3,13.00139,80.30393,3.42,9383
EV-087,Model Y,38.9,21.6,13.11808,80.22713,3.3,3833.8
EV-088,Ioniq 5,31.4,11.4,13.10006,80.28175,4.3,1565
EV-045,MG ZS EV,43.9,0,13.13474,80.29479,3.6,3793.5
EV-083,Ioniq 5,42.7,0,13.21404,80.2158,4.33,7648.8
EV-069,Model Y,32.5,7,13.19856,80.28316,3.78,14692
EV-032,Nexon EV,32.9,0,12.97159,80.21462,4.32,960
EV-044,Ioniq 5,41.4,21.1,12.92308,80.21411,3.9,3005.1
EV-065,Model 3,34.8,27.3,13.10236,80.18982,4.38,9411.1
EV-087,Model Y,33.4,45,13.09625,80.2408,3.68,4568.9
EV-008,Kona Electric,43.6,59.4,12.99181,80.22664,3.42,12878.3
EV-077,Ioniq 5,39.4,42.5,13.00584,80.30861,3.82,2095.6
EV-072,Kona Electric,30.9,24.6,13.02107,80.3584,4.33,14447.5
EV-087,Model Y,37.1,30.6,13.1895,80.32367,3.57,13686.1
EV-043,Kona Electric,37.7,53.8,13.0449,80.3485,3.59,13313.5
EV-001,Kona Electric,39.3,76.5,12.96239,80.34175,3.27,2600.2
EV-051,XUV400,34,49.5,13.07755,80.19656,4.07,4945.8
EV-024,Model Y,34.9,19.5,13.08248,80.24397,3.84,12062.4
EV-099,Kona Electric,30.7,0,13.00013,80.41305,4.23,12118.1
EV-024,Model Y,37.4,33,13.12993,80.22713,3.7,10579.1
EV-017,Ioniq 5,36.1,0,13.17368,80.41901,4.4,6723.5
EV-005,MG ZS EV,40,56.7,13.05427,80.23732,4.07,4677.3
EV-020,Model Y,35.7,20.8,12.96239,80.1069,3.77,14444.6
EV-021,Ioniq 5,36.8,62.7,13.0608,80.25092,3.93,2093.2
EV-058,Model Y,40.8,24.6,13.10683,80.33843,3.56,661.1
EV-031,Model Y,34.3,54.6,12.91007,80.40378,3.87,141.9
EV-100,Kona Electric,27.2,27.3,13.12122,80.15247,3.68,11626.5
EV-011,Kona Electric,26.6,0,13.0527,80.33696,4.13,855.3
EV-052,MG ZS EV,38.1,7.7,13.0862,80.34215,3.93,8082
EV-015,Model Y,35.4,9.1,13.05953,80.37481,3.7,5512.6
EV-083,Ioniq 5,42.9,35.9,13.02242,80.057,3.37,2207.9
EV-007,XUV400,31.3,49.6,13.07382,80.40325,3.82,11110.2
EV-028,Model 3,43.6,0,13.04199,80.30597,4.48,829.8
EV-051,XUV400,33.4,23.7,13.05409,80.30739,4.11,4779.3
EV-058,Model Y,28.1,41.1,13.01227,80.35382,3.37,8435.1
EV-005,MG ZS EV,45.9,24.1,13.12564,80.11031,3.89,6039.2
EV-005,MG ZS EV,31.8,53.3,13.18164,80.3519,4.31,3890.9
EV-094,Model 3,37.5,62.2,13.01284,80.46069,3.53,13890.4
EV-096,Ioniq 5,37,50.2,13.07335,80.16121,3.51,13964.9
EV-008,Kona Electric,42,64.6,12.99508,80.26555,4.31,6244.3
EV-064,Nexon EV,35.5,62,13.11374,80.2737,3.23,5909.2
EV-010,MG ZS EV,42.4,43.3,13.10064,80.29922,3.91,4614.2
EV-038,Model Y,41.7,49.5,13.03638,80.30478,3.66,12837.1
EV-096,Ioniq 5,36.7,38.7,13.07608,80.21698,4.26,8520.9
EV-092,Model 3,42.3,30.5,13.15192,80.2739,4.19,1347.4
EV-081,Model Y,31.7,0,12.95411,80.41022,3.64,12800.5
EV-095,Model 3,35.9,44.4,12.97935,80.30319,3.72,8025.6
EV-008,Kona Electric,46.8,40,13.12925,80.30016,4.03,6236.8
EV-025,XUV400,35.5,17,13.08706,80.21354,4.09,5071.3
EV-073,Model Y,34,57.3,13.07709,80.37783,3.66,1495.9
EV-066,XUV400,34.8,58.5,13.15814,80.25335,3.61,14350.7
EV-079,Model Y,32.1,0,13.13905,80.10669,3.51,11119.9
EV-050,MG ZS EV,22.9,24.4,13.21991,80.30432,4.74,1981
EV-067,Model 3,35.4,54.6,13.15429,80.32725,4.06,7671.5
EV-049,Nexon EV,34.3,23.7,13.12476,80.2468,4,8335.9
EV-036,Kona Electric,35.4,35.3,13.07838,80.09213,4.39,2522.5
EV-068,Model Y,25.7,0,13.07117,80.1814,3.92,6411.2
EV-078,Nexon EV,31,10.6,13.08244,80.26149,3.67,9688
EV-041,Ioniq 5,44.8,57.1,13.10054,80.23947,3.9,4263.7
EV-089,XUV400,38.9,16.8,12.98616,80.30603,4.06,4977.5
EV-062,Model 3,38.2,47.7,13.10379,80.31803,4.62,1834.8
EV-010,MG ZS EV,39.4,64.4,13.06323,80.23583,3.32,6201.5
EV-021,Ioniq 5,36.8,47.1,13.11126,80.15878,3.57,8759.9
EV-036,Kona Electric,36,23.6,13.03649,80.38696,4.84,1752.3
EV-012,MG ZS EV,32.5,0,13.02995,80.31555,4.47,9223.7
EV-091,Model 3,39,44.6,13.10116,80.32441,4.25,5969.9
EV-002,Model Y,34.5,0,13.12088,80.30143,3.73,10174.3
EV-013,MG ZS EV,33.3,61.7,13.03439,80.35849,3.83,4726
EV-053,Kona Electric,32.9,20.5,13.18824,80.24021,3.48,8529.6
EV-032,Nexon EV,35.5,21.3,13.18769,80.33697,3.79,9194
EV-095,Model 3,28.7,12.7,12.95611,80.32418,3.53,10359.2
EV-016,MG ZS EV,36.5,65.4,13.02054,80.32153,3.29,11355.3
EV-032,Nexon EV,38.5,63.1,13.092,80.17513,3.16,2049.6
EV-032,Nexon EV,35,31.9,13.11236,80.28183,4.28,14478.8
EV-098,Ioniq 5,40.4,61.4,13.25329,80.30166,4.39,12655.5
EV-011,Kona Electric,29.8,17.3,13.09397,80.41302,4.39,8437
EV-010,MG ZS EV,38,9.5,13.07339,80.27869,4.3,13355.9
EV-015,Model Y,38.3,59.5,12.99166,80.35726,3.58,5739.6
EV-017,Ioniq 5,36.8,33.9,12.95587,80.15178,4.08,519.1
EV-040,Kona Electric,38.3,67.9,13.07201,80.21338,3.11,10906.8
EV-018,XUV400,33.2,0,13.24729,80.30583,3.48,14150.4
EV-055,Nexon EV,40.4,0,13.06576,80.30513,3.42,2432
EV-073,Model Y,36.5,53.4,13.02088,80.21336,3.34,9659.9
EV-025,XUV400,29.3,0,13.11887,80.34716,4.27,12202.3
EV-059,Nexon EV,34.1,52.2,12.92225,80.2573,4.17,13576.5
EV-078,Nexon EV,38.1,53.1,13.08904,80.25544,3.48,4151.5
EV-089,XUV400,31.6,0,13.14865,80.26443,4.12,1935.4
EV-022,Ioniq 5,36.1,31.7,13.0069,80.37779,4.46,3721.5
EV-030,XUV400,37,22.2,13.19221,80.35782,3.94,8667.9
EV-084,Ioniq 5,36.6,24.5,13.13547,80.42135,3.7,13781.3
EV-085,Ioniq 5,31.9,0,13.19293,80.31474,3.83,8740.1
EV-044,Ioniq 5,45.8,33.3,12.97259,80.42517,4.56,13794.7
EV-032,Nexon EV,37.7,18.7,13.06824,80.28975,3.97,11551.7
EV-051,XUV400,31.2,38.9,13.15647,80.26059,4.85,8977.9
EV-046,Model Y,31.5,60.1,12.96287,80.23565,3.43,331.9
EV-021,Ioniq 5,33.3,40.1,13.15847,80.2566,3.8,4999.5
EV-099,Kona Electric,38.9,50.9,13.06831,80.26053,3.32,866.6
EV-032,Nexon EV,28.7,4.8,13.15787,80.21585,4.43,4837
EV-094,Model 3,35.3,53.4,13.1001,80.22345,3.87,939.7
EV-039,Model Y,34.5,20,13.19557,80.3193,3.64,2521.4
EV-012,MG ZS EV,37.7,61.7,12.97935,80.23165,3.52,6163.2
EV-047,Kona Electric,27.5,48,13.10903,80.13467,4.14,7725.7
EV-018,XUV400,40.9,28.9,12.96177,80.1306,3.67,3261
EV-021,Ioniq 5,39.9,30.7,13.11626,80.10291,4.14,10990
EV-013,MG ZS EV,32.4,57.1,13.10893,80.1573,4.12,8857.5
EV-021,Ioniq 5,40,64.1,13.05989,80.17471,3.44,10377.9
EV-008,Kona Electric,35,71.5,13.02,80.19278,2.72,10992.8
EV-046,Model Y,32.1,26.1,13.05667,80.29358,3.89,10905.2
EV-007,XUV400,37.9,29.1,13.09051,80.16894,3.8,14043.8
EV-023,Model 3,36.1,0,13.10543,80.19715,3.5,3562.1
EV-096,Ioniq 5,41.7,48,13.23729,80.12415,4.18,4056
EV-075,Kona Electric,33.2,0,13.15257,80.21787,4.25,1417.5
EV-086,Model 3,44,46.8,13.03575,80.32861,4.05,8890.8
EV-022,Ioniq 5,28.9,0,13.12905,80.26883,3.83,5930.8
EV-089,XUV400,34.3,35.3,13.15321,80.27726,4.05,7445.5
EV-022,Ioniq 5,23.1,34,13.03022,80.27054,3.74,2551.5
EV-092,Model 3,37.1,46.8,13.13887,80.16791,4.24,9737.7
EV-029,Ioniq 5,34.9,0,12.96376,80.238,3.82,9287.2
EV-013,MG ZS EV,34.9,11.9,13.02731,80.28838,3.9,3975.4
EV-082,Model 3,31.1,18.5,12.96876,80.34826,3.93,6983.9
EV-002,Model Y,39.1,23.6,13.06582,80.29979,5.31,13415
EV-029,Ioniq 5,31.6,0,13.04481,80.34115,3.59,11603.6
EV-085,Ioniq 5,42,51.7,13.05094,80.1838,3.68,3408
EV-079,Model Y,37.6,26.6,13.14794,80.15043,3.36,13183.4
EV-052,MG ZS EV,39.1,0,13.08995,80.13051,4.1,1014.4
EV-027,Model Y,41.2,62.3,13.14673,80.33607,4.35,6211.9
EV-050,MG ZS EV,42.1,58.7,13.21281,80.15552,3.63,1206.4
EV-095,Model 3,35.3,30.4,13.25027,80.35564,3.74,13863.6
EV-079,Model Y,29.5,0.5,13.07152,80.23502,3.98,615.3
EV-023,Model 3,39.5,42.1,13.12548,80.4042,4.41,2272.8
EV-088,Ioniq 5,45.3,48.6,13.07032,80.23481,4.47,13726
EV-044,Ioniq 5,34.9,49.9,13.16384,80.2392,3.48,8734.5
EV-077,Ioniq 5,34.8,33.4,13.14828,80.27606,4.26,11928.8
EV-022,Ioniq 5,34.1,16.2,13.02986,80.23753,3.96,251
EV-043,Kona Electric,42.7,60.3,13.04163,80.30415,4.27,6289.3
EV-037,Model 3,35.8,17.1,13.19358,80.18712,4.92,14767.1
EV-061,Ioniq 5,38.1,13,13.03877,80.28561,4.73,8699.4
EV-097,Model Y,47.4,45.8,13.07376,80.21063,3.55,12746
EV-056,Kona Electric,34.2,45,13.1367,80.25426,3.66,14453.6
EV-003,XUV400,37.1,16.9,13.06945,80.16069,4.68,10277.2
EV-063,Model 3,37.4,31.9,13.20542,80.34048,3.96,4917.8
EV-019,Model 3,32.1,0,13.16535,80.24223,3.69,4632.6
EV-023,Model 3,36.2,9.4,13.01197,80.34399,3.45,1073.8
EV-029,Ioniq 5,38.6,66.4,13.03586,80.21174,3.63,6419.4
EV-030,XUV400,37,28.5,13.1297,80.26998,3.84,13731.3
EV-039,Model Y,28.8,27.7,13.07854,80.34478,4.16,7173.5
EV-025,XUV400,36.3,58.3,12.92746,80.17666,3.81,13665.4
EV-008,Kona Electric,40.9,30.2,13.00503,80.20011,3.51,12258
EV-058,Model Y,41,33.1,13.10143,80.33555,3.67,14762.9
EV-016,MG ZS EV,39.3,50.2,13.15394,80.37849,4.27,14215.7
EV-072,Kona Electric,35.7,49.7,13.15509,80.272,4.32,10598.7
EV-001,Kona Electric,39.2,25.5,13.23973,80.19313,3.85,13068.9
EV-005,MG ZS EV,45.4,60.5,13.02738,80.24527,3.75,11222.4
EV-003,XUV400,29.9,0,13.03121,80.42827,3.58,10552.4
EV-065,Model 3,31.3,54.5,13.08067,80.16402,3.79,10734.8
EV-004,Kona Electric,38.2,32.7,12.94862,80.31294,4.44,10817
EV-099,Kona Electric,43.8,59.9,13.08245,80.28074,4.37,5694.4
EV-096,Ioniq 5,37.7,22.8,13.06706,80.17819,3.95,6356.3
EV-064,Nexon EV,40.7,7.5,13.14604,80.2456,3.87,4414.6
EV-098,Ioniq 5,42.2,20,13.15962,80.12633,3.43,2228.2
EV-089,XUV400,35.6,42.4,13.11128,80.29376,3.76,6879.4
EV-010,MG ZS EV,39.9,57.7,13.08293,80.30534,3.72,13499.7
EV-021,Ioniq 5,31.7,18.6,13.11182,80.16141,3.93,9770.7
EV-046,Model Y,30.2,27.5,13.01927,80.31523,3.77,847.4
EV-091,Model 3,31,31.8,13.07609,80.21749,4.47,12168.9
EV-027,Model Y,37.8,18.6,13.08404,80.21024,4.17,14031.3
EV-066,XUV400,41.3,64.9,13.07669,80.19267,3.54,12442.2
EV-041,Ioniq 5,43.5,59,13.06902,80.32363,3.99,10914.5
EV-013,MG ZS EV,46.3,14,13.033,80.13679,3.97,2256.1
EV-009,Model 3,41.9,61.9,13.00065,80.14355,4.28,5238.3
EV-036,Kona Electric,34.3,51.7,13.06629,80.22333,3.55,8481.5
EV-086,Model 3,40,23.2,13.13025,80.22609,4.13,1157.5
EV-090,Kona Electric,29.7,14.8,12.94371,80.32083,3.15,1598.5
EV-058,Model Y,47.9,60.1,13.04292,80.26341,3.5,14014.1
EV-054,XUV400,25,23.5,13.24823,80.26355,4.06,10541.9
EV-012,MG ZS EV,36.5,60.4,13.06726,80.14112,3.56,4129.9
EV-081,Model Y,37.4,19.5,13.09481,80.25227,3.56,4913.8
EV-078,Nexon EV,40.1,18.3,13.2298,80.07807,3.72,5769.5
EV-014,XUV400,30.7,17.5,13.10825,80.2897,3.6,1130.7
EV-034,MG ZS EV,31.2,29,13.11008,80.32488,3.95,11089
EV-053,Kona Electric,38.7,49.6,13.00989,80.20834,4.22,2656.6
EV-020,Model Y,44.3,23,13.10773,80.30073,3.86,12077.8
EV-075,Kona Electric,26.7,19.8,13.08152,80.23558,4.72,12688.9
EV-016,MG ZS EV,37.5,58.5,13.15669,80.36927,3.82,9578.3
EV-095,Model 3,34.2,7.6,13.18489,80.28894,3.18,11549
EV-070,Kona Electric,31.3,27.5,13.08512,80.18761,4.13,2581.7
EV-056,Kona Electric,36.3,68.9,13.11327,80.36438,3.5,8641.2
EV-083,Ioniq 5,38.6,64.9,12.93151,80.33686,4.15,10153.6
EV-058,Model Y,35.7,18.8,12.90385,80.23773,3.99,9925.1
EV-004,Kona Electric,34.6,29.9,13.17016,80.31034,3.9,1763.8
EV-004,Kona Electric,42.7,28,12.88311,80.30906,4.83,5169
EV-020,Model Y,39.7,39.7,13.10889,80.23665,3.16,4878.9
EV-010,MG ZS EV,33.9,0,13.06881,80.27595,3.86,8590
EV-024,Model Y,41.5,36.1,13.18121,80.29026,4.11,11479.7
EV-099,Kona Electric,36.7,22.3,13.07989,80.21665,3.84,8561
EV-026,Nexon EV,31.9,17.6,13.22688,80.37842,3.16,11323.6
EV-037,Model 3,30.7,0,13.06639,80.11252,4.16,1489
EV-085,Ioniq 5,28.4,17.3,13.17441,80.32486,3.82,13172.7
EV-054,XUV400,47.4,44.6,12.96284,80.17323,3.91,8051.6
EV-021,Ioniq 5,42.7,50.1,12.89854,80.25122,4.4,567.3
EV-074,XUV400,20.9,14.2,13.08044,80.14284,4.12,9650
EV-038,Model Y,38.7,0,12.97065,80.16518,3.75,7762.6
EV-046,Model Y,27.9,26.8,13.07791,80.26373,4.16,3309.4
EV-004,Kona Electric,38.3,30.9,13.04964,80.27652,3.83,11467.6
EV-060,Model Y,23.7,22.4,13.13111,80.35548,3.88,14003.9
EV-057,Model 3,34.7,40,12.99755,80.23877,4.3,4843.6
EV-045,MG ZS EV,41,19.5,13.11667,80.32001,3.74,7411.3
EV-020,Model Y,45.3,52.5,13.15182,80.26988,4.07,1927
EV-017,Ioniq 5,36,20.3,13.06624,80.31693,3.91,13947.3
EV-071,Model Y,39.7,31,13.12096,80.18334,3.8,4785.3
EV-004,Kona Electric,32.2,60.6,13.00441,80.2778,3.49,2925.8
EV-093,Model Y,38.3,30,13.05209,80.30056,3.75,7179
EV-014,XUV400,36.3,0,12.97533,80.23097,4.04,654
EV-003,XUV400,47.7,23.8,13.2698,80.30117,3.85,3796.3
EV-088,Ioniq 5,30.3,11.6,13.181,80.30878,4.55,1019.5
EV-080,Model 3,38.4,52.4,13.21551,80.22927,3.5,1914.9
EV-058,Model Y,37.2,39.8,13.17986,80.33273,4.22,1686.8
EV-055,Nexon EV,39.7,35.1,13.02965,80.08647,4.46,13086.9
EV-004,Kona Electric,39.8,27.9,12.95994,80.11747,4.69,13956.9
EV-024,Model Y,37.3,0,13.04877,80.18796,3.68,7120.5
EV-034,MG ZS EV,43.2,51.9,13.12072,80.29321,4.27,9458.1
EV-030,XUV400,31.2,54.9,13.05948,80.2103,3.88,10440
EV-082,Model 3,21.5,21.2,12.90392,80.16368,4.42,5872.7
EV-019,Model 3,33.9,36.9,13.14247,80.26361,3.74,5556.3
EV-031,Model Y,33.8,16.6,12.95484,80.27873,3.95,10135.2
EV-060,Model Y,36.4,62.4,13.04891,80.21977,3.51,5653.8
EV-060,Model Y,29.7,0,13.2222,80.17594,3.82,8717.2
EV-019,Model 3,30.3,0,13.08663,80.27127,4.02,7730.3
EV-049,Nexon EV,37.3,19.7,13.16883,80.3343,5,7869.3
EV-063,Model 3,31.4,38.2,13.11045,80.17356,4.27,12441.2
EV-083,Ioniq 5,35.1,29.3,13.00199,80.39718,3.86,10562.3
EV-022,Ioniq 5,31.6,0,13.14105,80.22537,3.88,14410.4
EV-024,Model Y,36.9,17.5,13.07764,80.21976,4.23,11865.7
EV-076,MG ZS EV,40.4,21.9,12.96383,80.28144,3.93,2191.2
EV-030,XUV400,44.3,32.1,12.95041,80.27896,3.93,11078.6
EV-058,Model Y,34.4,51,13.11336,80.09198,3.44,9986.4
EV-031,Model Y,22,0,13.25401,80.26205,3.98,9692.4
EV-100,Kona Electric,33.8,25.2,12.9966,80.31694,2.99,7213.8
EV-064,Nexon EV,26.4,19.9,13.00614,80.35293,3.29,941.6
EV-019,Model 3,50.8,42.6,13.11452,80.26144,3.77,14272.5
EV-048,Model Y,33,44.3,12.97759,80.24221,4.26,12779.6
EV-045,MG ZS EV,42.8,66.7,13.27102,80.32867,4.21,7304.7
EV-100,Kona Electric,39.5,23.8,13.01345,80.41404,4.16,2382.9
EV-094,Model 3,39.9,51.8,13.04278,80.27818,4.08,12368
EV-055,Nexon EV,44.4,17.2,13.01834,80.25611,4.05,6462.9
EV-055,Nexon EV,35.8,40.4,13.15748,80.37125,4.34,5854.8
EV-097,Model Y,31.9,34.3,13.25568,80.18032,4.09,9982.4
EV-018,XUV400,31.7,34.8,13.02644,80.27571,4.15,11381.3
EV-063,Model 3,42.1,53,13.15203,80.46331,3.21,947.3
EV-092,Model 3,36,40.9,12.97823,80.30697,4.11,11514.5
EV-047,Kona Electric,32.7,42.8,13.15944,80.33204,4.01,11010.4
EV-075,Kona Electric,40.9,55.5,13.22337,80.2444,3.62,8840.2
EV-057,Model 3,41.6,50.8,13.19889,80.3176,3.75,5079.6
EV-045,MG ZS EV,35.6,18.6,13.09333,80.36797,3.47,2476.2
EV-033,Nexon EV,39.9,28.5,13.00007,80.14957,4.22,1544.3
EV-017,Ioniq 5,36.7,35.1,13.08276,80.263,4.09,22.7
EV-070,Kona Electric,29,0,13.05783,80.29868,4.03,3100.9
EV-004,Kona Electric,42,49.4,13.04696,80.26619,4,6173
EV-020,Model Y,29,11.9,13.09922,80.23173,3.5,3658.4
EV-047,Kona Electric,26.4,0,13.07738,80.38231,4.71,4638.1
EV-091,Model 3,37.8,0,13.13933,80.28699,4.38,5859.8
EV-015,Model Y,32.4,18.2,13.13985,80.21461,4.25,4627.4
EV-070,Kona Electric,42.1,14.6,13.07768,80.34944,4.59,10870.7
EV-047,Kona Electric,40,30.9,13.11728,80.38188,4.08,7378.4
EV-078,Nexon EV,32.9,25,13.18841,80.36196,3.89,294.8
EV-075,Kona Electric,39.7,43.8,13.04017,80.23745,4.11,3403.9
EV-009,Model 3,48.5,32.3,13.08397,80.24091,4.56,10646.3
EV-090,Kona Electric,40.9,43.1,13.00043,80.18749,3.64,4517.5
EV-016,MG ZS EV,34.9,0,13.12109,80.29102,4.61,13802.5
EV-069,Model Y,30.3,11,13.09858,80.35858,3.46,10691.4
EV-061,Ioniq 5,41.2,0,13.11957,80.31583,4.21,4352.5
EV-010,MG ZS EV,38.6,0,13.00359,80.41087,4.4,7748.6
EV-050,MG ZS EV,32.4,27.4,13.14395,80.11547,4.26,10010.2
EV-003,XUV400,41.4,0,13.09086,80.28191,4.42,2904.5
EV-077,Ioniq 5,36,26.2,13.16506,80.33723,3.95,3696.6
EV-094,Model 3,30.7,23.8,13.04768,80.22199,3.49,7609.3
EV-070,Kona Electric,32.1,26,13.13729,80.18018,4.42,13873.8
EV-081,Model Y,41.9,46,13.1183,80.17413,4.72,5163.4
EV-051,XUV400,31.5,30.6,13.20467,80.27905,3.93,6034.9
EV-019,Model 3,33.8,60.9,13.0734,80.17213,3.95,2863.4
EV-042,Ioniq 5,31.4,13,13.03831,80.38854,3.67,8900.2
EV-035,MG ZS EV,33.1,21.5,13.0432,80.31189,3.64,11103.6
EV-046,Model Y,31.3,22.1,12.99403,80.25464,4.04,6612.4
